,source_id,source_name,author,title,description,url,url_to_image,published_at,content,key_word
874,reuters,Reuters,"Hameed Farzad, Sayed Hassib, Aziz Mohammad","Deported from Russia, Afghan man pioneers mushroom farming in Kabul - Reuters UK","At his farm in Afghanistan's capital Kabul, Rasool Rezaie gently picks oyster mushrooms, part of the around 30 kg he sells in markets daily.",https://www.reuters.com/article/us-afghanistan-mushroom-idUSKBN2B303Y,https://static.reuters.com/resources/r/?m=02&d=20210311&t=2&i=1554469355&r=LYNXMPEH2A029&w=800,2021-03-11T01:11:00Z,"KABUL (Reuters) - At his farm in Afghanistans capital Kabul, Rasool Rezaie gently picks oyster mushrooms, part of the around 30 kg he sells in markets daily.
Rezaie learned how to grow mushrooms dur… [+1510 chars]",farmers
875,reuters,Reuters,Luis Jaime Acosta,"Heavy rains, COVID-19 challenge Colombian coffee growers -federation - Reuters","Keeping up production and harvesting despite heavy rains are top challenges for coffee-growers in Colombia this year, the coffee federation said on Thursday, adding that producers are also working to maintain their income and avoid COVID-19 infections.",https://www.reuters.com/article/colombia-coffee-idUSL1N2LN2OO,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-25T18:32:00Z,"BOGOTA, March 25 (Reuters) - Keeping up production and harvesting despite heavy rains are top challenges for coffee-growers in Colombia this year, the coffee federation said on Thursday, adding that … [+1639 chars]",farmers
876,reuters,Reuters,Foo Yun Chee,France has spent more to help virus-hit companies than Germany: EU data - Reuters,"France has supported its virus-hit companies to the tune of 155.36 billion euros ($185.5 billion), just over a quarter of the 544 billion euros spent by EU countries to prop up businesses, with Germany in third place, European Commission data showed.",https://www.reuters.com/article/us-eu-recovery-france-germany-idUSKBN2B81RI,https://static.reuters.com/resources/r/?m=02&d=20210316&t=2&i=1555073491&r=LYNXMPEH2F0ZB&w=800,2021-03-16T12:54:00Z,"FILE PHOTO: A woman, wearing a protective face mask, walks past a closed restaurant at the arcades of the Rue de Rivoli in Paris amid the coronavirus disease (COVID-19) outbreak in France, January 29… [+1484 chars]",farmers
877,reuters,Reuters,Timothy Gardner,Democratic senator urges Biden admin to allow diesel swap in Venezuela - Reuters,"Democratic Senator Chris Murphy on Tuesday urged the Biden administration to restore a diesel fuel swap, banned by the previous U.S. president, to provide humanitarian relief to Venezuelan people suffering from economic collapse.",https://www.reuters.com/article/usa-venezuela-diesel-senate-idUSL1N2LL3BK,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-23T21:56:00Z,"WASHINGTON, March 23 (Reuters) - Democratic Senator Chris Murphy on Tuesday urged the Biden administration to restore a diesel fuel swap, banned by the previous U.S. president, to provide humanitaria… [+1696 chars]",farmers
878,vice-news,Vice News,"Hannah Smothers, Casey Johnston",These Antifa Goat Farmers Are Living Everyone’s Dream,"Troubled by a conservative industry rife with environmental and equality problems, these Houston farmers quit their jobs to change it.",https://www.vice.com/en/article/xgzjaa/blue-heron-farm-antifa-goat-farmers-are-living-everyones-dream,https://video-images.vice.com/articles/60465bed96462d0095a26042/lede/1615223993357-untitled-design-1.png?image-resize-opts=Y3JvcD0xeHc6MC45OTg4eGg7MHh3LDB4aCZyZXNpemU9MTIwMDoqJnJlc2l6ZT0xMjAwOio,2021-03-08T18:23:39Z,"By the time the snow started falling over their Texas farm a few weeks ago, Lisa and Christian Seger knew what to do. Running a small farm outside of Houston for over a decade is a lesson in disaster… [+10003 chars]",farmers
879,business-insider,Business Insider,Emily Canal,Jake Kenyon quit his job to pursue his side hustle selling hand-dyed yarn and made 6 figures last year. Here's how he found his niche and makes his brand stand out.,"Summary List PlacementLast April, Jake Kenyon spent his 29th birthday quarantined in his bedroom eating a stack of pancakes his roommates made and left outside his door. He was battling COVID-19 and reconsidering his future. 
""I was so sick and reframing what…",https://www.businessinsider.com/how-to-start-side-hustle-business-earn-6-figures-hand-dyed-yarn,https://i.insider.com/604b9feb10c8760018b92f11?width=1200&format=jpeg,2021-03-14T14:15:00Z,"Last April, Jake Kenyon spent his 29th birthday quarantined in his bedroom eating a stack of pancakes his roommates made and left outside his door. He was battling COVID-19 and reconsidering his futu… [+4088 chars]",farmers
880,reuters,Reuters,Aditya Munjuluru,Australian shares skid as concerns over bond yields persist - Reuters,"Australian shares fell on Friday, following a slump on Wall Street as investors turned jittery after U.S. Federal Reserve Chair Jerome Powell failed to quell concerns around rising U.S. bond yields.",https://www.reuters.com/article/australia-stocks-midday-idUSL3N2L2519,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-05T00:27:00Z,"* Australian stocks set to drop for second straight day
* Tech shares track losses on Nasdaq
* NZs Fonterra hits over 2-1/2-year high
March 5 (Reuters) - Australian shares fell on Friday, followin… [+1650 chars]",farmers
881,the-wall-street-journal,The Wall Street Journal,"William Mauldin, Sabrina Siddiqui, Rajesh Roy","U.S. Wants India’s Help on China, but There Are a Few Sticking Points - The Wall Street Journal","<ol><li>U.S. Wants India’s Help on China, but There Are a Few Sticking Points  The Wall Street Journal
</li><li>Quad alliance of US, Japan, India and Australia is part of Biden's plan to contain China. But some experts aren't so sure  CNN
</li><li>Biden’s m…",https://www.wsj.com/articles/u-s-wants-indias-help-on-china-but-there-are-a-few-sticking-points-11615554001,https://images.wsj.net/im-310584/social,2021-03-12T13:00:00Z,"The Biden administration is working to embed India in a network of countries in sharp competition with China, though they need to smooth over disagreements that include human rights and New Delhis ac… [+1311 chars]",farmers
882,cnn,CNN,"Skylar Mitchell, CNN",City's upcoming vote underscores why the debate over reparations for slavery is no longer a fringe issue,The Chicago suburb of Evanston could become the first US city to offer reparations to Black residents whose families have felt the impact of decades of discriminatory housing practices.,https://www.cnn.com/2021/03/22/us/reparations-evanston-hr-40-legislation-whats-next/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210322121120-01-evanston-il-reparations-super-tease.jpg,2021-03-22T21:41:06Z,"(CNN)The Chicago suburb of Evanston could become the first US city to offer reparations to Black residents whose families have felt the impact of decades of discriminatory housing practices.
Alderma… [+12830 chars]",farmers
883,reuters,Reuters,David Stanway,China's Yunnan vows ecological 'security barrier' to limit disease risks - Reuters,"In the border district of Xishuangbanna in southwest China's Yunnan province, the global pandemic has put residents of the small ethnic minority village of Mandian under pressure to change old habits.",https://www.reuters.com/article/us-health-coronavirus-china-yunnan-idUSKBN2B817B,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-16T09:57:00Z,"JINGHONG, China (Reuters) - In the border district of Xishuangbanna in southwest Chinas Yunnan province, the global pandemic has put residents of the small ethnic minority village of Mandian under pr… [+5557 chars]",farmers
884,engadget,Engadget,https://www.engadget.com/about/editors/mariella-moon,Netflix is launching 40 anime movies and shows in 2021,"Netflix has announced at Tokyo's AnimeJapan 2021 Expo that it's launching around 40 anime shows and movies within the year, which is double the number of titles it released in 2020.",https://www.engadget.com/netflix-40-anime-titles-2021-074304890.html,https://s.yimg.com/os/creatr-uploaded-images/2021-03/5e487870-8eb3-11eb-af3f-54095d8b0b83,2021-03-27T07:43:04Z,Netflix will have a much larger anime collection to choose from by the end of this year. The streaming giant has announced at Tokyo's AnimeJapan 2021 Expo that it's launching around 40 anime shows an… [+1700 chars],movies
885,engadget,Engadget,https://www.engadget.com/about/editors/jon-fingas,Fox's Tubi is the latest free streaming service to explore original shows,Fox's Tubi service may soon dip into original content to draw you in — including movies and TV shows.,https://www.engadget.com/fox-tubi-original-shows-151552495.html,https://s.yimg.com/uu/api/res/1.2/xf5m1m3fPte6KSxKbyqhNQ--~B/aD0yMDkwO3c9MzAwMDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/os/creatr-uploaded-images/2021-03/ee241f40-8598-11eb-b3fc-847bf060182a.cf.jpg,2021-03-15T15:15:52Z,Roku isn't the only one adding original shows to a free service. Bloombergsources claim Fox's Tubi will pay to create original content after relying primarily on existing shows like The Masked Singer… [+1332 chars],movies
886,the-verge,The Verge,Taylor Lyles,PlayStation Store won’t let you buy or rent movies and TV shows after August 31st,Sony announced in a blog post that PS4 and PS5 users will not be able to purchase or rent TV shows and movies from the PlayStation Store after August 31st. But content purchased before then will be made available.,https://www.theverge.com/2021/3/2/22308973/playstation-store-movie-tv-show-rentals-purchases-discontinued-august-2021,https://cdn.vox-cdn.com/thumbor/quV6zCwsGwbytUI3P15jYsDHkuo=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/11515157/acastro_180604_1777_playstation_0001.jpg,2021-03-02T13:39:31Z,"But any movies and TV shows you purchased can still be accessed
Illustration by Alex Castro / The Verge
If you prefer buying all your movies and TV shows on the PlayStation Store, you wont be able … [+961 chars]",movies
887,mashable,Mashable,Proma Khosla,All the changes between the two 'Justice League' movies,"If you thought the opening scene of Zack Snyder's Justice League was a far cry in tone from the 2017 version of the film... well, you'd be correct, but that's not all.
IGN released an 11-minute video (if that seems a bit long, remember: Justice League) detail…",https://mashable.com/video/justice-league-snyder-cut-differences/,https://mondrian.mashable.com/2021%252F03%252F21%252F24%252F2cad733b467d49f0b8ce7ace2c83ddbf.b9fa8.png%252F1200x630.png?signature=s5fndqWSo4X9tN_-V3pDyY8eBNI=,2021-03-21T13:45:17Z,"If you thought the opening scene of Zack Snyder's Justice League was a far cry in tone from the 2017 version of the film... well, you'd be correct, but that's not all.
IGN released an 11-minute vide… [+407 chars]",movies
888,engadget,Engadget,Richard Lawler,Vudu has arrived on Amazon's Fire TV platform,"Last year Walmart sold its mostly-video on-demand video service Vudu to Fandango, and now, after many years of not working on Amazon's Fire TV platform the app has finally reached one of the few devices it wasn't already on. Vudu has always specialized in del…",https://www.engadget.com/vudu-fire-tv-072821213.html,https://s.yimg.com/uu/api/res/1.2/XI_luE7JSRHIAc7m7hng8w--~B/aD00OTA7dz04NzI7YXBwaWQ9eXRhY2h5b24-/https://s.yimg.com/os/creatr-uploaded-images/2021-03/582efac0-823a-11eb-abef-25610527f22a.cf.jpg,2021-03-11T07:28:21Z,"Last year Walmart sold its mostly-video on-demand video service Vudu to Fandango, and now, after many years of not working on Amazon's Fire TV platform the app has finally reached one of the few devi… [+1267 chars]",movies
889,mashable,Mashable,Sam Haysom,12 of the best monster movies on Netflix,"Monsters come in all different shapes and sizes.
There are big ones, little ones, scary ones, cuddly ones, and more than a fair few gory ones — all of which come into play at some point on this list.
From the invisible demons of Bird Box to the wide-eyed gurg…",https://mashable.com/article/best-monster-movies-netflix/,https://mondrian.mashable.com/2021%252F03%252F09%252Fc9%252Faf4c8843e560455d8608191215d5c93d.32af3.jpg%252F1200x630.jpg?signature=ezzLEB2b2Q1Nlafd_Sg6yW1V0Vc=,2021-03-09T11:39:01Z,"Monsters come in all different shapes and sizes.
There are big ones, little ones, scary ones, cuddly ones, and more than a fair few gory ones all of which come into play at some point on this list.… [+9101 chars]",movies
890,mashable,Mashable,Joseph Green,All the best sites for streaming movies in the UK,"The question of what movie to watch is a loaded one. The list of movies to watch bends to the will of passwords you've acquired for various streaming services whether your own or from a generous friend or family member. 
Most streamers have a staple service —…",https://mashable.com/uk/roundup/best-movie-streaming-sites-uk/,https://mondrian.mashable.com/2021%252F03%252F04%252Ff7%252Fc342b7e0f6bf4da1aa511eeb5e7f6182.a092c.jpg%252F1200x630.jpg?signature=TZMvhuUdWLgn0kBdBMnk_cyniAA=,2021-03-07T05:15:00Z,The question of what movie to watch is a loaded one. The list of movies to watch bends to the will of passwords you've acquired for various streaming services whether your own or from a generous frie… [+7331 chars],movies
